document_id,subjectCategories,title,abstract,createDate,publicationDate,downloads_pdf_url,downloads_text_url,center,copyright,related
19780013168,AIRCRAFT PROPULSION AND POWER,Evaluation of Federal Aviation Administration ion engine exhaust sampling rake,"A FAA exhaust emissions rake was tested in the Experimental Clean Combustor Program, Phase 3 to permit comparison of the values of gaseous emissions and smoke measured by the FAA rake with those measured with the NASA Pratt and Whitney Aircraft (P and WA) rake used in the Phase 3 Experimental Clean Combustor Program and with station seven probes. The results showed that the levels of CO, THC, NOx and smoke measured by the FAA and NASA/P and WA rakes agree well at high power, but that CO emissions measured by the FAA rake were approximately 10 percent higher than those measured by the NASA/P and WA rake at low power.",2013-09-03,1977-06-01,/api/citations/19780013168/downloads/19780013168.pdf,/api/citations/19780013168/downloads/19780013168.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013216,AIRCRAFT STABILITY AND CONTROL,A note on multicyclic control by swashplate oscillation,"It was shown that for two, three, or four bladed rotors, simple oscillation of the nonrotating swashplate controls can produce prescribed blade pitch schedules of the sort which were suggested for vibration alleviation. Equations were given which relate the swashplate motions to the resulting blade pitch schedules.",2013-09-03,1978-04-01,/api/citations/19780013216/downloads/19780013216.pdf,/api/citations/19780013216/downloads/19780013216.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013229,ASTRONAUTICS (GENERAL),Germination of pine seed in weightlessness (investigation in Kosmos 782),An investigation was made of the orientation of aboveground and underground organs of pine plants grown from seed in weightlessness. Orientation was found to be caused by the position of the seeds relative to the substrate surface. Normal growth was manifest only for the plants grown from seed oriented with embryo toward the substrate. Differences were noted between experiment and control as to the quantitative content of nucleoli in the meristematic cells of the rootlets and the shape of cells in the cotyledonous leaflets. No complete agreement was found between data obtained in weightlessness and when gravity was compensated (clinostat treatment with horizontal rotation).,2013-09-03,1978-03-01,/api/citations/19780013229/downloads/19780013229.pdf,/api/citations/19780013229/downloads/19780013229.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013230,ASTRONAUTICS (GENERAL),An interstellar precursor mission,"A mission out of the planetary system, with launch about the year 2000, could provide valuable scientific data as well as test some of the technology for a later mission to another star. Primary scientific objectives for the precursor mission concern characteristics of the heliopause, the interstellar medium, stellar distances (by parallax measurements), low energy cosmic rays, interplanetary gas distribution, and mass of the solar system. Secondary objectives include investigation of Pluto. Candidate science instruments are suggested. Individual spacecraft systems for the mission were considered, technology requirements and problem areas noted, and a number of recommendations made for technology study and advanced development. The most critical technology needs include attainment of 50-yr spacecraft lifetime and development of a long-life NEP system.",2013-09-03,1977-10-30,/api/citations/19780013230/downloads/19780013230.pdf,/api/citations/19780013230/downloads/19780013230.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013237,ASTRONAUTICS (GENERAL),Utilization of lunar materials and expertise for large scale operations in space:  Abstracts,"The practicality of exploiting the moon, not only as a source of materials for large habitable structures at Lagrangian points, but also as a base for colonization is discussed in abstracts of papers presented at a special session on lunar utilization. Questions and answers which followed each presentation are included after the appropriate abstract. Author and subject indexes are provided.",2013-09-03,1976-01-01,/api/citations/19780013237/downloads/19780013237.pdf,/api/citations/19780013237/downloads/19780013237.txt,CDMS,PUBLIC_USE_PERMITTED,
19780013259,SPACECRAFT PROPULSION AND POWER,Evolution of the 1-mlb mercury ion thruster subsystem,"The developmental history, performance, and major lifetests of each component of the present 1-mlb (4.5 mN) thruster system are traced over the past 10 years. The 1-mlb thruster subsystem consists of an 8 cm diameter ion thruster mounted on 2 axis gimbals, a mercury propellant tank, a power electronics unit, a controller/digital interface unit, and necessary electrical harnesses plus propellant tankage and feed lines.",2013-09-03,1978-01-01,/api/citations/19780013259/downloads/19780013259.pdf,/api/citations/19780013259/downloads/19780013259.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013266,SPACECRAFT PROPULSION AND POWER,Planned flight test of a mercury ion auxiliary propulsion system.  Part 2:  Integration with host spacecraft,"The objectives of the flight test and a description on how those objectives are in support of an overall program goal of attaining user application were described. The approach to accomplishment was presented as it applies to integrating the propulsion system with the host spacecraft. A number of known interface design considerations which affect the propulsion system and the spacecraft were discussed. Analogies were drawn comparing the relationship of the organizations involved with this flight test with those anticipated for future operational missions. The paper also expanded upon objectives, system description, mission operations, and measurement of plume effects.",2013-09-03,1978-01-01,/api/citations/19780013266/downloads/19780013266.pdf,/api/citations/19780013266/downloads/19780013266.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013271,CHEMISTRY AND MATERIALS (GENERAL),Fire resistivity and toxicity studies of candidate aircraft passenger seat materials,"Fire resistivity studies were conducted on a wide range of candidate nonmetallic materials being considered for the construction of improved fire resistant aircraft passenger seats. These materials were evaluated on the basis of FAA airworthiness burn and smoke generation tests, colorfastness, limiting oxygen index, and animal toxicity tests. Physical, mechanical, and aesthetic properties were also assessed. Candidate seat materials that have significantly improved thermal response to various thermal loads corresponding to reasonable fire threats as they relate to in-flight fire situations, are identified.",2013-09-03,1978-03-01,/api/citations/19780013271/downloads/19780013271.pdf,/api/citations/19780013271/downloads/19780013271.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013276,COMPOSITE MATERIALS,Evaluation and expansion of an analytical model for fatigue of notched composite laminates,"The analytical and experimental study performed to expand the existing static and fatigue failure analysis is described. The analytical effort extended the analysis to include interlaminar effects, while the experimental effort developed methods to obtain basic experimental data required as input to the analysis. The static failure analysis for notched laminates was modified to include interlaminar effects near the notch. Three dimensional elastic and two dimensional elasticplastic finite element analysis were performed for some notched laminates.",2013-09-03,1978-03-01,/api/citations/19780013276/downloads/19780013276.pdf,/api/citations/19780013276/downloads/19780013276.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013280,COMPOSITE MATERIALS,Aircraft Cargo Compartment Fire Test Simulation Program,"The objective of the test was to assess fire containment and fire extinguishment in the cargo by reducing the ventilation through the cargo compartment. Parameters which were measured included ignition time, burnthrough time, and physical damage to the cargo liner, composition of selected combustible gases, temperature-time histories, heat flux, and detector response. The ignitor load was made of a typical cargo consisting of filled cardboard cartons occupying 50% of the compartment volume.",2013-09-03,1977-01-01,/api/citations/19780013280/downloads/19780013280.pdf,/api/citations/19780013280/downloads/19780013280.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013288,INORGANIC AND PHYSICAL CHEMISTRY,Activation analysis of admixtures in certain semiconductive materials,"The use of extractions and chromatographic operations to separate macrobases, and to divide elements into groups convenient for gamma-spectrometric analysis is discussed. Methods are described for the activation detection of some impurities in silicon, arsenic, thallium, and trichloromethylsilane, on the basis of the extraction properties of bis(2-chlorethyl ether) and dimethylbenzylalkylammonium chloride. A schematic diagram of the extraction separation of elements-admixture is presented showing the aqueous and organic phases. The content percentage of the various elements are given in tables.",2013-09-03,1978-04-01,/api/citations/19780013288/downloads/19780013288.pdf,/api/citations/19780013288/downloads/19780013288.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013323,METALLIC MATERIALS,Strength enhancement process for prealloyed powder superalloys,A technique involving superplastic processing and high pressure autoclaving was applied to a nickel base prealloyed powder alloy. Tensile strengths as high as 2865 MN/sq m at 480 C were obtained with as-superplastically deformed material. Appropriate treatments yielding materials with high temperature tensile and stress rupture strengths were also devised.,2013-09-03,1977-01-01,/api/citations/19780013323/downloads/19780013323.pdf,/api/citations/19780013323/downloads/19780013323.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013352,NONMETALLIC MATERIALS,Wear of single-crystal silicon carbide in contact with various metals in vacuum,"Sliding friction experiments were conducted in vacuum with single crystal silicon carbide (0001) surface in contact with transition metals (tungsten, iron, rhodium, nickel, titanium, and cobalt), copper, and aluminum. The hexagon shaped cracking and fracturing of silicon carbide that occurred is believed to be due to cleavages of both the prismatic and basal planes. The silicon carbide wear debris, which was produced by brittle fracture, slides or rolls on both the metal and silicon carbide and produces grooves and indentations on these surfaces. The wear scars of aluminum and titanium, which have much stronger chemical affinity for silicon and carbon, are generally rougher than those of the other metals. Fracturing and cracking along the grain boundary of rhodium and tungsten were observed. These may be primarily due to the greater shear moduli of the metals.",2013-09-03,1978-04-01,/api/citations/19780013352/downloads/19780013352.pdf,/api/citations/19780013352/downloads/19780013352.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013390,COMMUNICATIONS AND RADAR,Large Active Retrodirective Arrays for Space Applications,"An active retrodirective array (ARA) electronically points a microwave beam back at the apparent source of an incident pilot signal. Retrodirectivity is the result of phase conjugation of the pilot signal received by each element of the array. The problem of supplying the correct phase reference to the phase conjugation circuit (PCC) associated with each element of the array is solved by central phasing. By eliminating the need for structural rigidity, central phasing confers a decisive advantage on ARA's as large spaceborne antennas. A new form of central phasing suitable for very large arrays is described. ARA's may easily be modified to serve both as transmitting and receiving arrays simultaneously. Two new kinds of exact, frequency translating PCC's are described. Such PCC's provide the ARA with input-output isolation and freedom from squint. The pointing errors caused by the radial and transverse components of the ARA's velocity, by the propagation medium, and by multipath are discussed. A two element ARA breadboard was built and tested at JPL. Its performance is limited primarily by multipath induced errors.",2013-09-03,1978-01-15,/api/citations/19780013390/downloads/19780013390.pdf,/api/citations/19780013390/downloads/19780013390.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013468,FLUID MECHANICS AND HEAT TRANSFER,Flow of viscous gas in the region of a slot with strong suction,The flow of a perfect viscous gas was studied in the region of a slot with strong suction. Velocity and temperature distribution fields are computed of the case of thermally insulated and heat conducting surfaces. The dependence of the flow characteristics on the suction gas discharge is obtained for a single slot with strong suction.,2013-09-03,1978-04-01,/api/citations/19780013468/downloads/19780013468.pdf,/api/citations/19780013468/downloads/19780013468.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013469,FLUID MECHANICS AND HEAT TRANSFER,Experimental study of the laminar-turbulent transition of a concave wall in a parallel flow,"The instability of the laminar boundary layer flow along a concave wall was studied. Observations of these three-dimensional boundary layer phenomena were made using the hydrogen-bubble visualization technique. With the application of stereo-photogrammetric methods in the air-water system it was possible to investigate the flow processes qualitatively and quantitatively. In the case of a concave wall of sufficient curvature, a primary instability occurs first in the form of Goertler vortices with wave lengths depending upon the boundary layer thickness and the wall curvature. At the onset the amplification rate is in agreement with the linear theory. Later, during the non-linear amplification stage, periodic spanwise vorticity concentrations develop in the low velocity region between the longitudinal vortices. Then a meandering motion of the longitudinal vortex streets subsequently ensues, leading to turbulence.",2013-09-03,1978-03-01,/api/citations/19780013469/downloads/19780013469.pdf,/api/citations/19780013469/downloads/19780013469.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013470,FLUID MECHANICS AND HEAT TRANSFER,The execution of systematic measurements on plane cascades,"The present state of development of the experimental technique regarding the flow through cascades and several points to be specially observed in the design of cascade wind tunnels were discussed. The equations required for the evaluation of the momentum measurements in two dimensional flow through cascades were developed. Regarding the effect of the jet contraction due to the boundary layer along the side walls a simple method for correction was also given in order to obtain two dimensional flow characteristics. Also given were the equations for the evaluation of the pressure distribution measurements. Another contribution was made regarding the presentation of the test results in the form of nondimensional quantities. The results of systematic measurements of cascades with symmetrical aerofoil were reported, and the above suggested method was applied for the evaluation of the measurements.",2013-09-03,1978-04-01,/api/citations/19780013470/downloads/19780013470.pdf,/api/citations/19780013470/downloads/19780013470.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013484,INSTRUMENTATION AND PHOTOGRAPHY,Research directed toward improved echelles for the ultraviolet,"Low frequency gratings obtainable with present technology, can meet the grating-efficiency design goals for potential space telescope spectrographs. Gratings made with changes in the three specific parameters:  the ruling tool profile, the coating material, and the lubricants used during the ruling process were compared. A series of coatings and test gratings were fabricated and were examined for surface smoothness with a Nomarski differential interference microscope and an electron microsocope. Photomicrographs were obtained to show the difference in smoothness of the various coatings and rulings. Efficiency measurements were made for those test rulings that showed good groove characteristics:  smoothness, proper ruling depth, and absence of defects (e.g., streaks, feathered edges and rough sides). Higher grating efficiency should be correlated with the degree of smoothness of both the coating and the grating groove.",2013-09-03,1977-09-02,/api/citations/19780013484/downloads/19780013484.pdf,/api/citations/19780013484/downloads/19780013484.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013499,LASERS AND MASERS,"Synthesis and analysis of precise spaceborne laser ranging systems, volume 1","Measurement accuracy goals of 2 cm rms range estimation error and 0.003 cm/sec rms range rate estimation error, with no more than 1 cm (range) static bias error are requirements for laser measurement systems to be used in planned space-based earth physics investigations. Constraints and parameters were defined for links between a high altitude, transmit/receive satellite (HATRS), and one of three targets: a low altitude target satellite, passive (LATS), and active low altitude target, and a ground-based target, as well as with operations with a primary transmit/receive terminal intended to be carried as a shuttle payload, in conjunction with the Spacelab program.",2013-09-03,1977-08-01,/api/citations/19780013499/downloads/19780013499.pdf,/api/citations/19780013499/downloads/19780013499.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013526,MECHANICAL ENGINEERING,Ball to separator contact forces in angular contact ball bearings under thrust and radial loads,"Experimental data are reported on ball to cage contact forces in a 110 mm bore ball bearing operating at speeds to 12,000 rpm under radial and thrust loads. Information is also reported on cage to inner race land contact force, cage to inner race land clearance, and cage to shaft speed ratios.",2013-09-03,1978-04-01,/api/citations/19780013526/downloads/19780013526.pdf,/api/citations/19780013526/downloads/19780013526.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013529,MECHANICAL ENGINEERING,Hydrodynamic air lubricated compliant surface bearing for an automotive gas turbine engine.  1:  Journal bearing performance,"A 38.1 mm (1.5 inch) diameter Hydresil Compliant Surface Air Lubricated Journal Bearing was designed and tested to obtain bearing performance characteristics at both room temperature and 315 C (600 F). Testing was performed at various speeds up to 60,000 rpm with varying loads. Rotating sensors provided an opportunity to examine the film characteristics of the compliant surface bearing. In addition to providing minimum film thickness values and profiles, many other insights into bearing operation were gained such as the influence of bearing fabrication accuracy and the influence of smooth foil deflection between the bumps.",2013-09-03,1978-04-01,/api/citations/19780013529/downloads/19780013529.pdf,/api/citations/19780013529/downloads/19780013529.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013569,EARTH RESOURCES AND REMOTE SENSING,LANDSAT-C flight activation plan,There are no author-identified significant results in this report.,2013-09-03,1977-10-10,/api/citations/19780013569/downloads/19780013569.pdf,/api/citations/19780013569/downloads/19780013569.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013573,EARTH RESOURCES AND REMOTE SENSING,HCMM energy budget data as a model input for assessing regions of high potential groundwater pollution,There are no author-identified significant results in this report.,2013-09-03,1978-03-01,/api/citations/19780013573/downloads/19780013573.pdf,/api/citations/19780013573/downloads/19780013573.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013575,EARTH RESOURCES AND REMOTE SENSING,Heat capacity mapping mission ground measurements,There are no author-identified significant results in this report.,2013-09-03,1978-02-01,/api/citations/19780013575/downloads/19780013575.pdf,/api/citations/19780013575/downloads/19780013575.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013581,EARTH RESOURCES AND REMOTE SENSING,Use of LANDSAT data to assess waterfowl habitat quality,"The author has identified the following significant results. The capability of mapping ponds over a very large area was demonstrated, with multidate, multiframe LANDSAT imagery. A small double sample of aircraft data made it possible to adjust a LANDSAT large area census. Terrain classification was improved by using multitemporal LANDSAT data. Waterfowl production was estimated, using remotely determined pond data, in conjunction with FWS estimates of breeding population. Relative waterfowl habitat quality was characterized on a section by section basis.",2013-09-03,1978-01-01,/api/citations/19780013581/downloads/19780013581.pdf,/api/citations/19780013581/downloads/19780013581.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013584,EARTH RESOURCES AND REMOTE SENSING,The Chesapeake Bay:  Our regional resource,"The contents are presented of a speech given by the Hon. Charles McC. Mathias, Jr. on the value of the Chesapeake Bay as a resource and the need to protect its environmental quality.",2013-08-09,1978-02-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013592,EARTH RESOURCES AND REMOTE SENSING,The Chesapeake Bay:  A challenge to the remote sensing community,"The use of remote sensing in studying, monitoring, and understanding the Chesapeake Bay was examined. References to multispectral scanning, laser techniques, infrared microwave, and radar were made. These aspects were then analyzed with multidimensional models, digital analysis, and holographic projections.",2013-08-09,1978-02-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013599,EARTH RESOURCES AND REMOTE SENSING,Acoustic remote probing of the environment,"Atmospheric acoustic probes located either at shore locations near the Chesapeake Bay or on large surface buoys could obtain profiles of wind velocity and turbulence and the temperature and humidity of the atmosphere. At or near the buoy locations, underwater probes located on the bottom could be used to profile current velocity, density, and turbulence and also to determine tide level, wave height, spectrum, and direction. The physical parameter profiles at these earth-surface stations could be used with surface observations by satellite. The most obvious use of data from such a network is to verify and calibrate models of energy exchange between the water of the Bay and the atmosphere.",2013-08-09,1978-02-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013605,EARTH RESOURCES AND REMOTE SENSING,Work on power-plant (air) plumes involving remote sensing of SO2,"Acquisition of air quality and concurrent meteorological data was used for dispersion model development and plant siting needs of the Maryland power plants. One of the major instruments in these studies was the Barringer correlation spectrometer, a remote sensor, using atmospherically scattered sunlight that was used to measure the total amount of SO2 in a cross section of the plume. Correlation spectrometer and its role in this measurement program are described.",2013-08-09,1978-02-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013610,EARTH RESOURCES AND REMOTE SENSING,Contribution of remote sensing to understand the Bay as a system,"The natural resource management information system concept designed specifically for use with remote sensing is discussed in terms of understanding and studying the Chesapeake Bay as a total system. The Bay is defined as a system comprising the lithosphere, the hydrosphere, and the biosphere, that is the vertical profile encompassed by the systems and a two dimensional plane defining the total watershed of the Bay from the headwaters of its tributaries to a distance in the ocean defined by ten tidal cycles. The Chesapeake Bay system is assumed to be the ecosystem in the largest sense. Ecological partitioning, a methodology resulting from studies of land systems for partitioning the land into geobotanical landscape units, is included along with a breakdown of LANDSAT investigations according to subject area.",2013-08-09,1978-02-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,
19780013612,EARTH RESOURCES AND REMOTE SENSING,Use of remote sensing in facility siting,"Environmental parameters important to, and necessary for, an environment impact assessment in terms of site selection for an electric power plant are defined. Remote sensing techniques and/or instrumentation applicable to site evaluation are described. Problem areas are discussed and recommendations given.",2013-08-09,1978-02-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,
19880036072,ASTROPHYSICS,Chromospherically active stars. IV - HD 178450 = V478 Lyr: An early-type BY Draconis type binary,"It is shown that the variable star HD 178450 = V478 Lyr is a chromospherically active G8 V single-lined spectroscopic binary with a period of 2.130514 days. This star is characterized by strong UV emission features and a filled-in H-alpha absorption line which is variable in strength. Classified as an early-type BY Draconis system, it is similar to the BY Dra star HD 175742 = V775 Her. The unseen secondary of HD 178450 has a mass of about 0.3 solar masses and is believed to be an M2-M3 dwarf.",2013-08-13,1988-01-01,,,CDMS,OTHER,
19880036076,ASTRONOMY,Statistical error analysis in CCD time-resolved photometry with applications to variable stars and quasars,"Differential photometric time series obtained from CCD frames are tested for intrinsic variability using a newly developed analysis of variance technique. In general, the objects used for differential photometry will not all be of equal magnitude, so the techniques derived here explicitly correct for differences in the measured variances due to photon statistics. Other random-noise terms are also considered. The technique tests for the presence of intrinsic variability without regard to its random or periodic nature. It is then applied to observations of the variable stars ZZ Ceti and US 943 and the active extragalactic objects OQ 530, US 211, US 844, LB 9743, and OJ 287.",2013-08-13,1988-01-01,,,CDMS,OTHER,
19880036082,MECHANICAL ENGINEERING,Analysis of eccentric annular incompressible seals. II - Effects of eccentricity on rotordynamic coefficients,"A new analysis procedure has been presented which solves for the flow variables of an annular pressure seal in which the rotor has a large static displacement (eccentricity) from the centered position. The present paper incorporates the solutions to investigate the effect of eccentricity on the rotordynamic coefficients. The analysis begins with a set of governing equations based on a turbulent bulk-flow model and Moody's friction factor equation. Perturbations of the flow variables yields a set of zeroth- and first-order equations. After integration of the zeroth-order equations, the resulting zeroth-order flow variables are used as input in the solution of the first-order equations. Further integration of the first order pressures yields the eccentric rotordynamic coefficients. The results from this procedure compare well with available experimental and theoretical data, with accuracy just as good or slightly better than the predictions based on a finite-element model.",2013-08-13,1987-10-01,,,CDMS,OTHER,
19880036202,ASTROPHYSICS,Low-frequency magnetic field fluctuations in comet P/Halley's magnetosheath - Giotto observations,"The interaction region between comets and the solar wind is characterized by large amplitude, low frequency magnetic field fluctuations, both within the upstream region as well as in the magnetosheath. Magnetosheath observations of the magnetic field experiment onboard Giotto indicate values of delta B/B equal to about O(1). Power spectral peaks appear at frequencies of 10mHz with the spectrum exhibiting a power law dependence with an exponent of the order 2. Radial variation of the fluctuation level does not clearly increase with decreasing distance from the cometary nucleus as observed by the magnetometer onboard Vega-1 and as expected from quasi-linear theory. The entrance into the cometary bow shock is furthermore characterized by an order of magnitude increase of the fluctuation level, both on the in- and outbound pass of Giotto.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036205,ASTROPHYSICS,In-situ observations of a bi-modal ion distribution in the outer coma of comet P/Halley,"Observations obtained by the Johnstone Plasma Analyzer on the Giotto fly-by of comet Halley showed a fairly sudden decrease in the count rate of energetic (about 30 KeV) water-group ions inside about 500,000 km from the nucleus. This decrease was accompanied by the appearance of a new water-group ion population at slightly lower energies (less than 10 KeV). Close inspection reveals that this lower-energy peak was also present somewhat earlier in the postshock flow but only became prominent near the sudden transition just described. It is shown that the observed bimodal ion distribution is well explained in terms of the velocity history of the accreting solar wind flow in the outer coma. The decline in count rate of the energetic pick-up distribution is due to a relatively sudden slowing of the bulk flow there and not to a loss of particles. Hence, charge-exchange cooling of the flow is probably not important at these distances from the nucleus. The observations suggest that pitch-angle scattering is fairly efficient at least after the bow shock, but that energy diffusion is probably not very efficient.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036208,ASTROPHYSICS,"Structure and dynamics of the plasma tail of comet P/Halley. I - Knot event on December 31, 1985","On the basis of about 500 photographs of comet Halley taken by many observers, Saito et al. (1986) classified the detected disturbances of the plasma tail as outstanding rays, streamer, helix, kink, arcade, and disconnection event (DE). In this paper, the interaction of the solar wind with the plasma tail of Comet P/Halley is examined by using results of observations by the Sakigake spacecraft of the December 31, 1985 event, which included various disturbances and one DE-like knot. On the basis of twenty photographs taken on December 31 by Japanese astronomers, the dynamic pressure model proposed by Saito et al. (1986) is examined, and the mechnism of the knot event that appeared in the plasma tail of the comet on December 31, is explained.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036215,ASTRONOMY,Plasma structures in comets P/Halley and Giacobini-Zinner,An overview of large-scale plasma phenomena is presented based on results of spacecraft probing of comets Halley and Giacobini-Zinner and on worldwide submissions to the Large-Scale Phenomena Discipline Specialist Team of the International Halley Watch. Examples of tail phenomena and science are presented with emphasis on observed disconnection events. The archive of this material will clearly be very valuable for studying the comet/solar-wind interaction during the 1985-1986 apparition of Halley's comet.,2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036217,ASTROPHYSICS,Unusual characteristics of electromagnetic waves excited by cometary newborn ions with large perpendicular energies,"The characteristics of electromagnetic waves excited by cometary newborn ions with large perpendicular energies are examined using a model of solar wind permeated by dilute drifting ring distributions of electrons and oxygen ions with finite thermal spreads. The model has parameters compatible with the ICE observations at the Giacobini-Zinner comet. It is shown that cometary newborn ions with large perpendicular energies can excite a wave mode with rest frame frequencies in the order of the heavy ion cyclotron frequency, Omega(i), and unusual propagation characteristics at small obliquity angles. For parallel propagation, the mode is left-hand circularly polarized, might be unstable in a frequency range containing Omega(i), and moves in the direction of the newborn ion drift along the static magnetic field.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036218,ASTROPHYSICS,Some diatomic molecules from comet P/Halley's UV spectra near spacecraft flybys,"The abundances of diatomic molecules seen in the UV both give clues to the parent compounds and help unravel the gas and ion mass spectrometry. From IUE spectra of comet Halley, upper limits on SH and CS(+) column densities and estimates of probable NO, S2, and SO are found. In particular, judged from the 226-nm gamma band, NO was relatively abundant at 2-8 x 10 to the 13th/sq cm on March 9-14. The production rate of S2 was around 1 x 10 to the 27th molecules/s at that time, but both showed day-to-day variability by 2-3 times.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036221,ASTROPHYSICS,Atomic hydrogen production rates for comet P/Halley from observations with Dynamics Explorer I,"Newly analyzed observations of the Dynamics Explorer I (DE1), launched on August 3, 1981, were used to determine the hydrogen production rate for Comet Halley at heliocentric distances, r, less than about 1.5 AU from measurements of the total Lyman-alpha flux at earth due to the cometary neutral hydrogen distribution. The production rates, determined as a function of r, were found to be consistent with in situ measurements from the Giotto and Vega spacecraft. The calculated rates are also consistent with remote observations using two sounding rockets and with the Pioneer-Venus and IUE spacecraft.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036222,ASTROPHYSICS,"Pioneer Venus measurements of H, O, and C production in comet P/Halley near perihelion","The Pioneer Venus Orbiter Ultraviolet Spectrometer measured the production of H, O, and C in comet Halley from late December 1985 to early March 1986. Water production rates obtained from the H data rose from 3.3 x 10 to the 29th/s at 1 AU inbound to 1.2 x 10 to the 30th/s at perihelion; there was a further increase to 1.6 x 10 to the 30th/s followed by a slow decline to 1.4 x 10 to the 30th/s at the time of the Vega-1 encounter. The H measurements show a periodic behavior that imply variations in the water production rate having structure within a 7.4-day sidereal period, in phase with similar variations seen in radical and dust production in March and April. Average H:O:C ratios of 1.0:0.7:0.07 were measured from 10 to 26 days after perihelion.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036232,ASTROPHYSICS,Evidence for methane and ammonia in the coma of comet P/Halley,"Methane and ammonia abundances in the coma of Halley are derived from Giotto ion mass spectrometer data using an Eulerian model of chemical and physical processes inside the contact surface to simulate Giotto high-intensity spectrometer ion mass spectral data for mass-to-charge ratios (m/q) from 15 to 19. The ratio m/q = 19/18 as a function of distance from the nucleus is not reproduced by a model for a pure water coma. It is necessary to include the presence of NH3, and uniquely NH3, in coma gases in order to explain the data. A ratio of production rates Q(NH3)/Q(H2O) = 0.01 = 0.02 results in model values approximating the Giotto data. Methane is identified as the most probable source of the distinct peak at m/q = 15. The observations are fit best with Q(CH4)/Q(Q2O) = 0.02. The chemical composition of the comet nucleus implied by these production rate ratios is unlike that of the outer planets. On the other hand, there are also significant differences from observations of gas phase interstellar material.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036234,ASTROPHYSICS,Photometric observations of comet P/Giacobini-Zinner,"Narrow-band filter photometry of comet P/Giacobini-Zinner was obtained on 15 nights at Lowell Observatory in the interval from June 15 to Nov. 20, 1985. The emission bands of OH, NH, CN, C3, and C2 were isolated, along with continuum points at 3650 A and 4845 A. All observed species showed pronounced asymmetry about perihelion, with preperihelion abundances being greater by more than a factor of 2 than postperihelion abundances over the heliocentric distance range of 1.0-1.5 AU. The characteristics of the asymmetry were significantly different than observed in previous apparitions, with the peak production rates occurring in late July/early August. The unusually low C2/CN abundance ratio seen in previous apparitions is confirmed by the present observations. Furthermore, the QH data demonstrate that the C2 in Giacobini-Zinner (along with C3 and NH) is depleted when compared to water (the dominant species), rather than CN being unusually over abundant.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036331,ASTRONOMY,Optical observations of SN 1987D in UGC 7370,"This paper presents optical photometry and spectroscopy of SN 1987D, a Type Ia supernova in the nearby galaxy UGC 7370, during the period immediately subsequent to its discovery. The distance modulus of the galaxy, independently determined by the redshift and the Tully-Fisher (1977) relation, is 32.3 + or - 1.0. The maximum brightness of SN 1987D was V about 13.2 and occurred on April 18, 1987, + or - 4 days; the absolute luminosity is about 0.6 mag brighter than the average for SNe Ia. The spectrum of SN 1987D is typical of SNe Ia, but the expansion velocity (9600 km/s) is considerably lower than average.",2013-08-13,1987-11-01,,,CDMS,OTHER,
